,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
38,20.0,26.646568154037595,33.12425587446802,39.44048037199502,45.60236320855455,51.61671085951457,57.490005898402046,63.22840591383198,68.83774796282069,74.323556899307,79.6910563270867,84.94518124060357,90.09059165713353,95.13168672695218,100.07261894732312,104.91730821179215,109.66945550617606,114.33255612283517,118.90991230994598,123.40464530610785,127.81970673545015,132.15788935654973,136.42183717152716,140.6140549108963,144.73691691603767,148.79267544527607,152.7834684320207,156.71132672469435,160.5781808385603,164.38586724930002,168.1361342574857,171.8306474520719,175.47099479980966,179.05869138613963,182.59518383171059,186.08185440723946,189.5200248680083,192.9109600279084,196.25587109160222,199.55591876209604,202.81221613980068,206.0258314280129,209.19779045867148,212.3290790512355,215.42064521658972
39,20.0,26.616069117374877,33.06449416509497,39.352615072492995,45.487479549280124,51.475824157024476,57.32406574938534,63.03830046623091,68.6243081413412,74.08756050311831,79.43323194698729,84.6662119641552,89.79111854538684,94.81231205701482,99.73390922235058,104.559796944906,109.29364578799249,113.93892298420747,118.4989048925496,122.97668885389015,127.37520441992461,131.69722394857774,135.94537257170333,140.12213755000926,144.22987703637165,148.27082827278576,152.2471152486798,156.16075584960328,160.0136685257143,163.80767850926907,167.5445236096494,171.22585961348614,174.8532653162564,178.42824721042678,181.9522438538449,185.42662994068706,188.8527200958851,192.23177241260123,195.56499175101197,198.85353281541023,202.09850302544584,205.30096519620173,208.4619400407472,211.5824085078209,214.66331396637196
40,20.0,26.58568982224716,33.004962880164044,39.26508263999665,45.37302373663783,51.335453543195456,57.15872386134521,62.84886999112871,68.4116150940605,73.85237826861407,79.1762851455901,84.38818010880891,89.49263947460719,94.49398513778635,99.39629832438573,104.20343319254101,108.91903009913375,113.5465284076476,118.0891787559965,122.55005473545577,126.93206395579205,131.2379584892471,135.47034469870925,139.63169246437877,143.72434382940298,147.75052108901548,151.71233435018922,155.61178859011687,159.45079024227198,163.23115333861813,166.95460523590503,170.6227919530529,174.2372831454877,177.79957674102354,181.31110326055705,184.7732298454804,188.18726401236916,191.55445715417852,194.8760078059027,198.15306469142791,201.3867295671452,204.57805987678864,207.7280712309303,210.83773972359234,213.90800409753035
41,20.0,26.555429877711617,32.94566130276655,39.17788208787903,45.258994562325995,51.195597628634516,56.99397869775612,62.66011283304903,68.19966706976896,73.61800836785653,78.92021403369938,84.1110837366466,89.19515246827905,94.17670396232052,99.05978422264712,103.84821490543243,108.54560637623592,113.1553703193386,117.68073181911546,122.1247408649865,126.4902832550294,130.78009089060845,134.996751466864,139.14271757276452,143.2203152205285,147.23175182825304,151.1791236820613,155.06442290539866,158.8895439635736,162.65628973148813,166.36637715191068,170.02144251074714,173.62304635466523,177.17267807520255,180.67176018219135,184.12165228801342,187.52365482287917,190.87901250003455,194.18891754854945,197.45451273014277,200.67689415536,203.8571139133412,206.99618252840213,210.09507125570047,213.1547142273692
42,20.0,26.52528889476781,32.88658871939947,39.09101243399846,45.145390823311686,51.056255029780516,56.829828728330085,62.472027343052275,67.98846232402593,73.38444897987108,78.6650167292604,83.83492091706643,88.89865555738459,93.86046653136077,98.72436489424615,103.4941400424213,108.17337256426003,112.76544665400962,117.27356200949885,121.70074516563557,126.0498602387778,130.32361907404822,134.52459079996737,138.6552108035209,142.71778914481763,146.71451843449682,150.64748119951417,154.5186567642678,158.32992767451776,162.08308569143304,165.77983738254437,169.4218093355227,173.01055301964192,176.54754931859497,180.0342127570757,183.4718954422496,186.86189073995365,190.20543670420267,193.50371927735938,196.7578752771526,199.96899518561258,203.1381257539358,206.26627243629798,209.35440166469982,212.40344297605805
43,20.0,26.495266486375442,32.82774442000368,39.00447270075864,45.03221132191328,50.91742436900927,56.66627242914427,62.28461187888496,67.77799911932948,73.15169829083612,78.41069135756749,83.5596897270085,88.60314678064617,93.54527085359888,98.39003832446156,103.14120657074437,107.80232661679764,112.3767553552567,116.86766726383883,121.27806556988008,125.61079283771102,129.86854097067368,134.05386063170226,138.16917009501628,142.2167635474495,146.19881886191172,150.11740486794673,153.9744881456936,157.7719393700761,161.51153923195494,165.19498396245882,168.82389048588755,172.39980122555733,175.92418858580658,179.39845913215777,182.8239574903779,186.20196998392646,189.53372802804927,192.8204112975829,196.0631506843867,199.26303105922818,202.42109385191287,205.53833946247448,208.61572951532622,211.65418896741784
44,20.0,26.465362267469004,32.76912769799617,38.918261915160315,44.91945486587224,50.77910427472568,56.5033082827527,62.09786480511019,67.56827572526527,72.9197544942486,78.15723605144638,83.28538825115288,88.30862418473947,93.23111494590228,98.05680250698072,102.78941246628932,107.43246649633937,111.98929437582512,116.46304552822363,120.85670001983095,125.17307899236016,129.41485452165267,133.58455890598998,137.6845933960049,141.71723638410145,145.6846510752344,149.58889266336138,153.4319150392364,157.21557705575242,160.94164837698196,164.6118149365792,168.22768403042045,171.79078906737385,175.3025940009726,178.7644974635789,182.17783662340497,185.5438907835363,188.86388474090052,192.13899192195726,195.37033731076485,198.55900018400865,201.70601666656358,204.81238212020742,207.87905337720406,210.90695082963555
45,20.0,26.435575854970068,32.71073785029682,38.83237910884429,44.80712026841377,50.64129338144198,56.3409347782823,61.91178449322098,67.35929041863596,72.6886157910692,77.90464895141378,83.01201458209272,88.01508582447946,92.9179968335128,97.72465544411068,102.43875571381773,107.06379017451036,111.60306167785706,116.0596947583976,120.4366464675058,124.73671665339936,128.96255767851278,133.11668357730298,137.20147866595386,141.21920562129134,145.1720130501314,149.06194257273836,152.89093544543823,156.66083874799034,160.37341116129318,164.03032836054507,167.63318804823092,171.18351465035437,174.68276369825372,178.13232591718753,181.533531041686,184.8876513764754,188.1959051206074,191.45945947128672,194.67943352279224,197.85690097484076,200.99289266375047,204.08839892882338,207.14437182548727,210.16172719591248
46,20.0,26.405906867796375,32.65257417735012,38.74682331812761,44.69520634829814,50.503990329844726,56.17915041151497,61.726369321737025,67.15104148357216,72.45828038984655,77.65292820581408,82.73956682048316,87.72252976298063,92.60591455021779,97.39359514695974,102.08923430715708,106.69629563227238,111.218055233104,115.65761291998433,120.01790287506333,124.30170378189172,128.51164840339925,132.65023261093586,136.71982387532728,140.72266923667507,144.66090277351088,148.53655259436255,152.35154737616534,156.10772247453195,159.80682563089368,163.4505223011024,167.04040062936815,170.57797609048816,174.06469582227862,177.5019426689987,180.89103895540103,184.23325000988103,187.52978745405284,190.78181227496486,193.99043769509552,197.15673185424504,200.28172031646767,203.3663884142698,206.4116834414379,209.41851670504963
47,20.0,26.376354926868657,32.594635983141586,38.66159358403178,44.58371192986175,50.3671937668492,56.01795368495539,61.54161767628534,66.94352721162528,72.22874650682161,77.4020719709348,82.46804307516697,87.43095407179277,92.29486613849525,97.06361963559175,101.74084624936421,106.32998086009627,110.8342730231085,115.25679798867787,119.60046721500413,123.86803834950052,128.06212466929696,132.1852039832384,136.2396270058315,140.22762521930463,144.15131824379392,148.01272073810793,151.81374885490663,155.55622627473076,159.24188984334256,162.87239483644697,166.44931987517987,169.97417151486576,173.44838852853474,176.87334590560062,180.25035858497654,183.58068494077276,186.86553003760332,190.1060486714398,193.30334821090122,196.45849125286628,199.5724981053424,202.64634910962639,205.6809868129455,208.67731800197345
48,20.0,26.346919655115187,32.53692257520976,38.57668895230398,44.47263584304909,50.230902345642505,55.85734310788558,61.357527949665894,66.73674590184379,72.00001236601372,77.15207841110163,82.19744146327798,87.14035683101196,91.98484964963245,96.73472693915238,101.39358955285888,105.96484385810317,110.45171303935314,114.85724795039948,119.18433747033589,123.43571833866321,127.61398446021383,131.72159568180888,135.76088605061852,139.73407156984234,143.6432574711405,147.4904450256766,151.27753791702577,155.00634819981718,158.67860186803227,162.29594405651773,165.85994389862043,169.37209906200138,172.83383998370545,176.24653382450634,179.61148816145214,182.92995443643332,186.2031311775038,189.4321670086225,192.61816346245644,195.76217760990573,198.86522451907769,201.92827955555668,204.9522805349862,207.93812973820081
49,20.0,26.317600677473706,32.47943326465332,38.49210847343193,44.36197692343649,50.09511472571694,55.69731719640731,61.17409854190305,66.53069586083302,71.77207619928868,76.90294569875437,81.92776011032436,86.85073612937089,91.67586314382265,96.40691509597167,101.0474622395322,105.60088263617882,110.070373283381,114.45896080142506,118.76951163470773,123.00474174273302,127.1672257713305,131.2594057056524,135.2835990144539,139.24200630073915,143.1367184776381,146.96972349079806,150.74291260997222,154.45808631312207,158.11695978642513,161.72116806324686,165.27227082451418,168.77175688211037,172.2210483659615,175.62150463445926,178.97442592679943,182.28105677474065,185.5425891902226,188.7601656442439,191.93488185139756,195.0677893735005,198.1598980548411,201.21217830070526,204.22556321002725,207.20095057224916
50,20.0,26.288397620891374,32.422167366134374,38.40785120265235,44.251734012247084,49.95982957289198,55.53787447347196,60.99132786028298,66.32537540279992,71.54493624640969,76.65467201450343,81.65899715025029,86.56209006430544,91.36790469023646,96.08018215364035,100.70246234082799,105.23809521406008,109.69025176688712,114.06193454848164,118.35598771251261,122.57510656608804,126.72184660911608,130.7986320653044,134.80776391384836,138.75142743637468,142.6316992974518,146.4505541793897,150.20987099345234,153.91143869025893,157.55696169224706,161.1480649707654,164.6862987897739,168.17314313734016,171.61001186520457,174.9982565556893,178.33917013419108,181.63399024444982,184.88390240274543,188.09004294616068,191.253501789067,194.37532500105056,197.4565172186014,200.49804390204247,203.50083344837833,206.46577916999303
51,20.0,26.259310114322773,32.36512419787755,38.32391619995366,44.141905956358585,49.82504555932809,55.379013468900155,60.809214319378725,66.12078284958329,71.31859075507293,76.40725554717022,81.39115072548066,86.27441674200304,91.06097236707376,95.754526169065,100.3585878978011,104.87647962139636,109.311346511784,113.66616720881706,117.94376371896158,122.14681082421015,126.27784499141325,130.33927278292174,134.33337877715599,138.26233301316307,142.12819797693788,145.93293514967928,149.67841113956166,153.36640341926665,156.99860569164116,160.5766329055682,164.10202594357696,167.57625600195848,171.00072868326794,174.37678782012603,177.70571904822594,180.9887531454296,184.2270691528235,187.42179729261426,190.5740216967826,193.68478295949762,196.75508052541545,199.78587492515902,202.77808986849237,205.73261420496942
52,20.0,26.23033778872582,32.30830308166492,38.24030253007231,44.032491608302564,49.69076136352959,55.220732719388764,60.62775634106191,65.91691653066948,71.09303798092662,76.16069449380916,81.12421898694589,85.98771427743026,90.75506426159347,95.42994520849982,100.01583696115136,104.51603389778609,108.93365555024042,113.271656810242,117.53283768012926,121.71985254373499,125.83521894749214,129.88132589234203,133.86044164463908,137.7747210796249,141.62621257472324,145.4168644722924,149.1485311328808,152.82297860071435,156.44188990328217,160.0068700066385,163.51945044750084,166.98109366249957,170.39319703407307,173.75709667156593,177.0740709451075,180.34534378885206,183.5720877891739,186.7554270724416,189.89644000605813,192.99616172555454,196.05558649966628,199.07566994451065,202.05733109721587,205.001454358633
53,20.0,26.201480277055623,32.25170334282768,38.15700926248451,43.92348982625788,49.55697567034065,55.06303076850958,60.446952354503594,65.71377478319573,70.86827618757627,75.91498705971492,80.85820009409025,85.7019807943417,90.45017847012326,95.10643734755752,99.67420759123542,104.15675609278986,108.55717692469602,112.87840139114621,117.12320763297203,121.29422976247247,125.39396651807488,129.42478943911226,133.38895056850214,137.28858969642602,141.12574116175068,144.9023402303045,148.62022907053523,152.28116234776928,155.88681245845362,159.43877442553423,162.93857047561886,166.38765431786993,169.7874151437464,173.13918136580003,176.44422411278174,179.7037604973408,182.91895667163755,186.09093068524248,189.22075515877958,192.30945978589017,195.35803367525511,198.3674275436171,201.33855576999366,204.27229832056457
54,20.0,26.172737214257154,32.19532431023424,38.07403547139245,43.81489947403634,49.42368717093149,54.905906166696866,60.26680079616335,65.51135595194017,70.64430364657585,75.67013145841366,80.59309221486353,85.41721442527222,90.14631309805185,94.78400067120128,99.33369785805866,103.79864426592195,108.18190868785331,112.48639900049108,116.71487162532247,120.86994052940344,124.95408575533446,128.96966148049063,132.91890361289705,136.80393693638797,140.6267818212943,144.38936051926254,148.09350306222336,151.74095278623264,155.3333715010907,158.8723443264397,162.35938421456075,165.79593617941828,169.18338125069812,172.5230401707019,175.81617685103487,179.06400160507803,182.26767417129582,185.42830654150544,188.5469656073396,191.62467563727148,194.66242059575058,197.6611463152173,200.62176253102888,203.54514478863507
55,20.0,26.144108237255807,32.139165316275296,37.991380235706,43.706719421063156,49.29089456277842,54.74935747122697,60.087300109768535,65.30965838930126,70.4211186374065,75.42612591164135,80.32889352569828,85.13341331151241,89.84346625980305,94.4626332737173,98.99430584124633,103.4416964866208,107.80784890264727,112.09564769777927,116.30782771585865,120.44698290464953,124.51557472286612,128.51594008542043,132.45029885390016,136.3207608844681,140.12933264894394,143.8779234471744,147.56835123021187,151.20234805454095,154.7815651877894,158.3075778861816,161.78188986353666,165.20593747096763,168.58109360566323,171.9086713662777,175.18992747155227,178.42606545787243,181.61823867054693,184.76755306269217,187.87506981472973,190.94180778666322,193.96874581449515,196.9568248613815,199.90695003339965,202.81999246912574
56,20.0,26.115592984946375,32.08322569684509,37.909042639019276,43.598948542349945,49.158596549634524,54.59338324618756,59.90844874628249,65.10868045526394,70.19871944744108,75.18296864930619,80.06560221146998,84.85057560306689,89.54163607879133,94.14233325866815,98.6560296299948,103.08591083419816,107.43499564219297,111.70614555300097,115.90207397404998,120.02535495941908,124.07843149563365,128.06362333447714,131.9831343794611,135.8390596377114,139.63339175256078,143.36802713446832,147.0447717093001,150.665346303736,154.2313916877821,157.74447329421184,161.20608563432734,164.6176564288133,167.98055047170737,171.2960732446801,174.5654742979404,177.7899504131891,180.97064856314427,184.10866868128392,187.20506625459433,190.26085475128855,193.27700789467184,196.25446179358346,199.19411693913617,202.09684007680818
57,20.0,26.08719109818111,32.02750479132084,37.82702176958355,43.49158571846357,49.02679184149514,54.4379820624402,59.730245163864026,64.90842051735689,69.97710437189858,74.94065790944006,79.80321646544542,84.56869945859899,89.24082068736374,93.82309873883116,98.31886732300666,102.73128539777099,107.06334698971477,111.31789064656084,115.49760848008242,119.60505477593097,123.64265415989303,127.61270931979271,131.51740828932822,135.35883130517755,139.13895725220664,142.85966971392594,146.52276264675675,150.12994569740619,153.68284918288464,157.18302875256046,160.6319697512431,164.0310913016885,167.38175012419947,170.68524411018814,173.94281566571465,177.15565484014525,180.3249022541989,183.45165184079093,186.53695341124677,189.58181505865167,192.5872054093324,195.55405573273327,198.48326191925668,201.3756863349834
58,20.0,26.058902219755737,31.97200194253844,37.745316720275866,43.384629835488795,48.89547915455603,54.28315249757469,59.55268782781849,64.70887695059974,69.75627171378756,74.69919193813803,79.5417344892179,84.2877830453616,88.94101822672553,93.50492783611986,97.9828170284078,102.37781827617499,106.69290103845611,110.9308810691848,115.09442932476253,119.18608044731712,123.20824081309337,127.1631961449558,131.05311869494898,134.88007400784238,138.646027280047,142.35284933058756,146.00232220222858,149.59614441159948,153.13593586741325,156.6232424757573,160.05954045105142,163.44624035069813,166.78469085075204,170.07618227915464,173.32194992225294,176.52317711947035,179.68099816014706,182.79650099572683,185.8707297796501,188.90468724652447,191.89933694138944,194.85560530917422,197.77438365376867,200.6565299754858
59,20.0,26.03072599439446,31.916716496766412,37.6639265885637,43.278079784986005,48.764657211165115,54.12889313585538,59.37577521053868,64.51004813743913,69.53621978383711,74.45856898948387,79.28115449262754,84.00782453911262,88.64222684685103,93.18781868148949,97.6478768636481,102.02550757786003,106.32365589157081,110.54511492180723,114.69253460940155,118.76843007750352,122.77518956375621,126.7150819248896,130.59026371934704,134.40278587847507,138.1545999802296,141.84756414163235,145.48344854762308,149.06394063470862,152.59064994807414,156.06511269072632,159.48879598287613,162.86310184922354,166.18937095113165,169.46888607992224,172.7028754267186,175.89251564343556,179.03893470868564,182.14321461154998,185.2063938653642,188.22946986289872,191.21340108357327,194.1591091626437,197.0674808316328,199.93936973864908
60,20.0,26.00266206873397,31.861647803676817,37.58285047646626,43.17193446394424,48.63432473976866,53.97520256816125,59.19950579143949,64.31193246767742,69.3169469004198,74.21878732546742,79.02147469367242,83.72882212401925,88.3444447063813,92.87176941482852,97.31404495538686,101.67435142077045,105.95560966199798,110.16059031544137,114.2919224456814,118.35210178107269,122.34349853133472,126.26836478570902,130.12884149697834,133.92696506149355,137.66467350873955,141.3438123162345,144.96613986696622,148.53333256733174,152.0469896438268,155.5086376366525,158.91973460806844,162.2816740827978,165.59578873713957,168.86335385270985,172.08559054995214,175.2636688157512,178.39871033867553,181.49179116457253,184.54394418446043,187.55616146590614,190.52939643835668,193.46456594220183,196.3625521506948,199.22420437324053
61,20.0,25.974710091306065,31.8067952163143,37.50208749051234,43.06619277473021,48.504480474852414,53.82207939191977,59.02387805688454,64.11452833839263,69.0984513894648,73.97984521589058,78.7626933184078,83.4507739925507,88.04766997250994,92.5567781848377,96.98131943936528,101.32434793221063,105.58876047232155,109.77730537103292,113.89259095550335,117.937093683108,121.9131658460546,125.82304286455866,129.6688501735665,133.4526097127985,137.17624603323287,140.84159203539696,144.45039435623693,148.00431842210838,151.50495318572257,154.95381556482346,158.3523546000522,161.70195534895544,165.0039425324656,168.25958394947105,171.47009367433475,174.63663505143535,177.76032350001526,180.84222914183943,183.88337926340512,186.8847606237061,189.8473216178465,192.7719743061267,195.65959631758312,198.51103263636048
62,20.0,25.94686971251906,31.752158091062938,37.4216367416949,42.96085362503243,48.37512315687661,53.669522211033836,58.848890500105426,63.91783415385004,68.88073158436163,73.74174093826343,78.50480860083428,83.17367834535821,87.75190082085533,92.24284314889445,96.64969846026327,100.9754952486951,105.22310645461374,109.39525821929772,113.4945382708201,117.52340391902084,121.48418964873667,125.3791143094316,129.21028790591907,132.97971799958754,136.6893157328496,140.34090149176393,143.93621022318024,147.47689642353345,150.9645388167201,154.40064473844706,157.78665424414447,161.12394395705638,164.41383067251616,167.6575747337265,170.85638319362533,174.01141277665556,177.12377265348744,180.19452704097893,183.22469763891507,186.21526591434548,189.16717524364736,192.08133292178098,194.95861204757824,197.79985329331328
63,20.0,25.919140584638683,31.697735787610895,37.34149734542291,42.855915927801846,48.24625153220671,53.517529635803044,58.67454162111426,63.7218483254062,68.66378582585605,73.50447277769138,78.24781878277633,82.89753339114515,87.45713543532224,91.92996247290614,96.31918017154442,100.62779151578525,104.85864575026415,109.01444700054338,113.09776253345086,117.11103063435968,121.05656809060116,124.93657727896948,128.75315286172383,132.50828810014883,136.20388079800495,139.84173888941092,143.4235856870967,146.9510648077473,150.42574479147675,153.8491234324448,157.2226318373513,160.5476382280845,163.82545150421618,167.05732458036965,170.24445751276994,173.38800042854268,176.48905627057707,179.54868337002569,182.5678978577842,185.5476759255891,188.48895594669546,191.39264046544878,194.25959806445184,197.09066511744783
64,20.0,25.8915223617675,31.643527668913407,37.26166842147023,42.751378601188776,48.11786435303998,53.36610028284082,58.50082992661146,63.52656927140731,68.44761246193866,73.26803902675476,77.99172211375276,82.62233734652807,87.16337200795346,91.61813433115265,95.98976273529013,100.28123488791516,104.4953765097975,108.63486986447975,112.70226189488466,116.69997198460709,120.63029933305864,124.4954299422485,128.29744321933083,132.03831820363968,135.71993943016582,139.34410244361942,142.91251897861594,146.42682182230868,149.88856937612167,153.29924993322584,156.6602856881433,159.97303649442546,163.23880338578948,166.45883187545002,169.63431504768886,172.76639645498102,175.85617283326496,178.90469664721758,181.9129784766842,184.88198925472363,187.81266236706546,190.70589562214496,193.5625531002778,196.38346688996995
65,20.0,25.864014699824054,31.589533101154473,37.18214909392236,42.64724056847689,47.98996037732718,53.21523277498494,58.327753929885546,63.3319954170791,68.23220984772536,73.03243798537915,77.73651685083672,82.34808843588678,86.87060873877004,91.30735690611664,95.66144432201969,99.93582352820232,104.13329689267556,108.25652497001238,112.30803451606647,116.29022613495886,120.20538154748323,124.05567047854697,127.84315716751468,131.56980650984474,135.2374898416055,138.8479903806292,142.40300833944752,145.90416572594512,149.35301084800642,152.75102253843824,156.099614116208,159.4001370996209,162.65388468651548,165.8620950159327,169.02595422503856,172.14659931437416,175.2251208337974,178.26256540076884,181.25993806194117,184.21820450833735,187.13829315375307,190.02109708540019,192.8674758952193,195.67825739973034
66,20.0,25.836617256520697,31.535751453705984,37.102938491120085,42.543500758012954,47.862538368690764,53.06492574120438,58.15531215070962,63.13812519441245,68.0175763453318,72.79766796069907,77.48220125850918,82.07478489120706,86.5788438356036,90.99762838830583,95.33422311050305,99.59155560825076,103.77240506709103,107.87941048502768,111.91507856717374,115.88179126009294,119.78181291497401,123.61729707710037,127.39029290522478,131.1027512289216,134.7565302551455,138.35340093737716,141.89505202211774,145.3830947882879,148.81906749543896,152.2044395567027,155.54061545218462,158.82893839810436,162.07069378646634,165.26711240943763,168.41937348195387,171.52860747538944,174.59589877443318,177.62228816861978,180.60877518928766,183.55632030207505,186.46584696443222,189.33824355702,192.17436519728903,194.97503544298576
67,20.0,25.809329691340906,31.482182099086174,37.02403574560151,42.44015810313459,47.73559709633912,52.91517781650151,57.983503115231315,62.944957042041835,67.8037103237408,72.56372726691438,77.22877360850373,81.80242495191459,86.2880755139189,90.68894697606424,95.00809728756104,99.2484293079408,103.41269920974725,107.50352458616294,111.52339222737777,115.47466554392224,119.35959162610101,123.18030793684096,126.93884864131854,130.637150581129,134.27705890387927,137.8603323612174,141.38864828968627,144.86360728958692,148.2867376173972,151.65949930732603,154.98328803737718,158.25943875491492,161.4892290762224,164.6738824739565,167.81457126576686,170.91241941667909,173.96850516716722,176.98386349816354,179.95948844359248,182.89633526036994,185.79532246518932,188.65733374682088,191.48321976208678,194.2737998231371
68,20.0,25.782151665516096,31.428824412916583,36.945439994041976,42.33721154209513,47.609135334977736,52.76598764181023,57.81232535585889,62.752489405119604,67.59061015866462,72.3306142251405,76.97623217964491,81.53100686470106,85.99830199662853,90.38131087537573,94.68306504785767,98.90644281521043,103.05417750562901,107.12886545856753,111.13297368459547,115.0688471793382,118.93871588064013,122.74470126612499,126.48882259428211,130.17300279654165,133.79907403088242,137.36878290962756,140.8837954154501,144.3457015204121,147.75601952322893,151.11620011999958,154.4276302234527,157.6916365453959,160.90948895657112,164.08240363755317,167.2115460337085,170.29803362658407,173.3429385334366,176.34728994595355,179.31207641856997,182.23824801615524,185.12671833023654,187.97836637234496,190.7940383525152,193.57454935044592
69,20.0,25.75508284200157,31.37567777387767,36.86715037719182,42.234660017985675,47.48315186471723,52.6173538638908,57.64177741114321,62.56072073518533,67.3782742324019,72.09832716325297,76.7245752576809,81.26052888334499,85.70952151390134,90.07471829966016,94.35912459368473,98.56559432582861,102.6968381477651,106.75543129565466,110.74382113523109,114.66433436794284,118.51918388729706,122.31047528244909,126.04021299193994,129.71030611475368,133.3225738889106,136.87875084990185,140.3804916826321,143.82937578133897,147.22691153233507,150.57454033448118,153.8736403721225,157.12553015487572,160.33147183818863,163.4926743380458,166.61029625259238,169.6854486028189,172.71919740380696,175.7125660773923,178.66653771647083,181.58205721055646,184.4600332416057,187.30134015855526,190.10681973847568,192.87728284173028
70,20.0,25.728122885451967,31.322741563663044,36.789166039812756,42.13250247865528,47.357645470978355,52.469275135220585,57.471857825655036,62.369649490029644,67.16670093368856,71.86686441572562,76.47380113510832,80.99098926852332,85.42173230296152,89.76916746956022,94.03627413473612,98.2258820431577,102.34067933697912,106.38322029884142,110.3559327839061,114.26112531976918,118.10099386341841,121.87762821215307,125.59301807114991,129.24905878456713,132.84755674008193,136.39023445882856,139.8787353840546,143.3146283826186,146.69941197383662,150.03451830026006,153.32131685480533,156.5611179783303,159.75517614130166,162.9046930226691,166.01082039847734,169.07466285213576,172.09728031763808,175.07969046639812,178.02287094775028,180.92776149256144,183.79526588881964,186.6262538375081,189.42156269654168,192.18199912003854
71,20.0,25.701271462196132,31.27001516693315,36.711486130612286,42.03073787662839,47.23261494439413,52.32175011388193,57.30256514985871,62.179274133554884,66.95588865754479,71.63622432346386,76.2239081109924,80.72238628761886,85.13493260788277,89.46465661272242,93.71451188787648,97.88730417790975,101.98569928163408,106.0122306772821,109.96930684318164,113.8592182529934,117.68414403469467,121.44615829011411,125.14723607748971,128.78925906367095,132.37402085555004,135.9032320223576,139.37852482180205,142.80145764383656,146.17351918623092,149.4961323762106,152.77065805227977,155.9983984200344,159.18060029533842,162.3184581477252,165.41311695631902,168.4656748899764,171.4771858227366,174.44866169505917,177.38107473072336,180.27535951867657,183.13241496854943,185.95310614801116,188.73826600961712,191.48869701430766
72,20.0,25.674528240211885,31.217497971267733,36.63410980217719,41.929365169021196,47.10805908071035,52.17477746344758,57.13389793998351,61.98959313563171,66.74583580511808,71.40640523363425,75.9748944907829,80.45471821452202,84.84912067937677,89.16118396357246,93.39383607690337,97.54985894789593,101.63189619736914,105.64246064759283,109.58394153327203,113.45861139363774,117.26863263485302,121.01606375943044,124.70286526493203,128.33090521830894,131.90196451516488,135.41774183525519,138.87985830687057,142.28986189355805,145.64923151703272,148.95938093023062,152.2216623543202,155.4373698931961,158.6077427385623,161.73396817821708,164.81718441960305,167.85848324010584,170.8589124749904,173.81947835326855,176.74114769120098,179.62484995256375,182.4714791842523,185.28189583526188,188.05692846657513,190.79737535900182
73,20.0,25.647892889099865,31.165189367117478,36.557036210905494,41.828383317455746,46.98397668068327,52.02835585286289,56.96585475789084,61.80060497195234,66.53654078352184,71.17740549948883,75.72675858612422,80.18798332942725,84.56429477457539,88.85874776308361,93.07424493230218,97.21354457776835,101.27926830682924,105.2739084335692,109.1998350817504,113.05930297526527,116.85445790534186,120.58734287109638,124.25990389551077,127.87399552293766,131.4313860071236,134.93376220074862,138.38273415880747,141.77983946896245,145.12654732240503,148.42426233886886,151.6743281593216,154.87803081957958,158.03660191769296,161.15122158746846,164.22302128996472,167.2530864342321,170.2424588379888,173.19213903834515,176.10308846211126,178.9762314646627,181.81245724579446,184.61262165047106,187.3775488618819,190.10803299373612
74,20.0,25.62136508005733,31.113088747754944,36.48026451693687,41.727791287972366,46.86036654997531,51.88248395632587,56.798434170939174,61.61230812388038,66.32800200567078,70.94922348018565,75.47949871466142,79.92217991862452,84.28045315680816,88.55734625854012,92.7557366909956,96.87835929875621,100.92781383938791,104.90657226589673,108.81698572324774,112.66129123866756,116.4416180950077,120.15999388366902,123.81835023897867,127.41852825987581,130.9622836276124,134.451291430161,137.88715070533937,141.27138871546668,144.6054649667779,147.89077498694036,151.12865387391213,154.32037962911534,157.4671762875152,160.57021685673192,163.63062607679643,166.6494830116133,169.62782348262948,172.5666423546408,175.4668956831074,178.32950273179887,181.15534786905937,183.9452823504709,186.70012599520442,189.42066876288362
75,20.0,25.594944485851556,31.06119550922466,36.40379388408269,41.62758805094103,46.73722749904937,51.737160453165245,56.63163475184638,61.424701078297915,66.12021789011277,70.72185754060604,75.23311319984276,79.65730627428718,83.9975940953754,88.25697770329589,92.4383095960884,96.54430134839646,100.57753103086452,104.54045038185478,108.43539169914408,112.26457443154402,116.03011145976387,119.73401506292714,123.3782025724567,126.96450171894492,130.49465568043928,133.97032784253724,137.39310628199263,140.7645079863396,144.08598282245822,147.3589172671318,150.58463791255508,153.76441475949974,156.89946431047628,159.99095247478436,163.03999729684193,166.04767151865138,169.01500498671197,171.94298691313367,174.83256800016085,177.6846624367771,180.5001497755418,183.27987669730948,186.02465867100506,188.7352815151699
